object_name,obs_filename,download_files
2011 BT15,c4d_170330_025958_ooi_r_ls9.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/54d1f6864ef722f4bbee6a1558637b08
2011 BT15,c4d_170401_024110_ooi_g_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/37f8c3440e5f1c8b46bb08d2924e9625
2011 BT15,c4d_170401_024110_ooi_g_ls9.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/f5bd1ef5ec6456bb1a006a0bd483f3dd
2011 BT15,c4d_170519_235837_ooi_r_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/4a78cafb8b820c7be1a91910e6ffb66e
2011 BT15,c4d_170519_235837_ooi_r_ls9.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/333ad0d057e04e94441b2a1cffa50ef1
2011 BT15,c4d_200202_084226_ooi_z_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/16250de6b2f837065127a714cc156ed8
2011 BT15,2488682p.fits.fz,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/2488682p.fits.fz
2011 BT15,2488683p.fits.fz,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/2488683p.fits.fz
2011 BT15,2488684p.fits.fz,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/2488684p.fits.fz
2011 BT15,2488685p.fits.fz,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/2488685p.fits.fz
2011 BT15,2488686p.fits.fz,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/2488686p.fits.fz
2011 BT15,2488687p.fits.fz,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/2488687p.fits.fz
2011 BT15,2488688p.fits.fz,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/2488688p.fits.fz
2011 BT15,2488689p.fits.fz,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/2488689p.fits.fz
2011 BT15,c4d_220619_090143_ooi_r_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/366e4fab6e8d7dea8a73cbb4d2faad0f
2011 BT15,c4d_220619_090143_ooi_r_yse.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/70e3225e3fb6accc16438c1c34ff76c3
2011 BT15,c4d_220619_091122_ooi_i_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/68450b920c1e3ca327089f176a66e949
2011 BT15,c4d_220619_091122_ooi_i_yse.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/c807690b48f34ef06073b10dfef7cac8
2011 BT15,c4d_220620_092830_ooi_i_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/ec7dad1b8293a208278bdb3547317cea
2011 BT15,c4d_220620_092830_ooi_i_yse.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/11f342218155354c430dc0bf8d57447e
2011 BT15,c4d_220620_093721_ooi_z_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/13fe680622d16fe2827c16127a02da8f
2011 BT15,c4d_220620_093721_ooi_z_yse.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/1f80a98e24f6cf7c9233da945119a3e6
1989 UP,849797p.fits.fz,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/849797p.fits.fz
1989 UP,849815p.fits.fz,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/849815p.fits.fz
1989 UP,849816p.fits.fz,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/849816p.fits.fz
1989 UP,849836p.fits.fz,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/849836p.fits.fz
1989 UP,849980p.fits.fz,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/849980p.fits.fz
1989 UP,dec046555.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/08c7fdd7136e792d0daef2d44380a279
1989 UP,tu1902497.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/7f31575c64e3a910e1d2fbf8cda9638e
1989 UP,c4d_130131_080248_ooi_z_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/7192f099d403f3523ffb36e1c06a3444
1989 UP,dec046556.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/f00c3038990e659934ca7ffc5b0bad4b
1989 UP,tu1903433.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/81853dbc95744b8fb5bbfd5597cb24f0
1989 UP,c4d_130131_080326_ooi_z_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/f5a7a9ae820b0318996e165d55955919
1989 UP,c4d_130131_080326_ooi_z_ls11.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/ff4ca3f346e4d4883d606a4ea90fa87f
1989 UP,dec046557.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/387d4f442814b389f0b5035127850ecb
1989 UP,tu1903864.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/b09739c5f7bf43ce10ed2363b115ac85
1989 UP,c4d_130131_080800_ooi_z_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/8f8d6c0e6a6bf8c2e1ab39162faf5110
1989 UP,c4d_130131_080800_ooi_z_ls11.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/95a43c522c9cc59ac22497b327500fa6
1989 UP,dec046558.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/af6f9510d6c5d353d6b4814cc1089cd6
1989 UP,tu1903963.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/34302f9f16d08bbd5a392d09906a6ecf
1989 UP,c4d_130131_081231_ooi_z_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/b07b1cd2e019c5dde47584c0d96ec1ec
1989 UP,c4d_130131_081231_ooi_z_ls11.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/d9a3546d13b87a81ddf3f150483d602a
1989 UP,dec046559.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/6140e0e20c9796ecc3ddbcfca9e95968
1989 UP,tu1903544.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/bcc3c79bc865692f36940e6568f52dea
1989 UP,c4d_130131_081659_ooi_z_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/a18e43015618438e35ba9ee86b1122e0
1989 UP,c4d_130131_081659_ooi_z_ls11.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/4bd78d677240451396e14907d512e643
1989 UP,dec046560.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/7473cb5ecadba9cc7c5bc58283cc2da6
1989 UP,tu1903092.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/ab8c353131c0f9ad1a3490ee29f6d084
1989 UP,c4d_130131_082129_ooi_z_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/b7e04d67241573ee46184e0c038fb3f4
1989 UP,c4d_130131_082129_ooi_z_ls11.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/4eb96763bfcadbb8624b000227174ec6
1989 UP,dec046561.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/bd1f3c2042fd676030887660ad686e59
1989 UP,tu1903257.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/ed397df714e0c1995c11af84a8d02758
1989 UP,c4d_130131_082556_ooi_z_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/1622b89de9d5d20146df6070bc68a65e
1989 UP,c4d_130131_082556_ooi_z_ls11.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/db18fc5f42bdf922ce1b91e610114c96
1989 UP,dec046562.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/053e187a866c57f22a4532a74a6a8721
1989 UP,tu1904015.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/bde6749ec2eb8d77be0f49655ce09827
1989 UP,c4d_130131_083028_ooi_z_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/ec251a31e6d152646201026976378ca9
1989 UP,c4d_130131_083028_ooi_z_ls11.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/bbb4caca5adf95cdb257dab5536ab67e
1989 UP,dec046563.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/b0b98d5dbd31c1f40f5ece4d6f936c1a
1989 UP,tu1902853.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/a62ac4b9cd9fd6d1e2c6c6b632175aa5
1989 UP,c4d_130131_083458_ooi_z_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/a60155c6de093a07a7cb0f51bc1299b2
1989 UP,c4d_130131_083458_ooi_z_ls11.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/cb2c50c0e1450e79978e32c05d96011f
1989 UP,dec046564.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/56142aa92ac4b89afebd036f7c80d710
1989 UP,tu1903434.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/e1bf897a2435760d16dca538b1b4db81
1989 UP,c4d_130131_083926_ooi_z_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/c41b843825df3f1c0af995bd1eaed5d7
1989 UP,c4d_130131_083926_ooi_z_ls11.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/7beef1677e35fd98e52385783a7e7adb
1989 UP,dec046565.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/136b9e515d0ec83663447932d5187345
1989 UP,tu1903373.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/d91aa4b7e1f52347dfdb636927c4284a
1989 UP,c4d_130131_084354_ooi_z_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/8c3dd05e9bd4044609ccdfe2f67a7c94
1989 UP,c4d_130131_084354_ooi_z_ls11.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/1db09371c313c02bf206c7a2f9e953b1
1989 UP,dec046566.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/e4b67c59343b24c5c7c9a065070c6e98
1989 UP,tu1903023.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/4b4477e42141412a901915bc414b624a
1989 UP,c4d_130131_084827_ooi_z_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/e00a71540c0ca37cbb714552afc3e483
1989 UP,c4d_130131_084827_ooi_z_ls11.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/a512260fd63b304bf5aa5f83afe75bfc
1989 UP,dec046567.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/93c20846a2b11c798c24ca1d275b9dd0
1989 UP,tu1902557.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/0ad9d4d82a73a5f0011177a1c8c2d0e6
1989 UP,c4d_130131_085256_ooi_z_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/d2d4e0bab910deb0dcdf525d0f2317c3
1989 UP,c4d_130131_085256_ooi_z_ls11.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/b8c30b03c78cdd0da5b21a5bffd896cf
1989 UP,dec046568.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/8937ea505b76dda7d172d4478122c5a0
1989 UP,tu1903089.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/20664f6b159633b29a859387422ce8b1
1989 UP,c4d_130131_085724_ooi_z_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/cb28a74eb4cfd6f0223f178bbe28ac78
1989 UP,c4d_130131_085724_ooi_z_ls11.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/5ca092c7d9e20039735228d523bd900c
1989 UP,dec046569.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/65a80c9b2af95d34f05e1083e784fa72
1989 UP,tu1902553.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/ccf900e854bcc061eb9938f918e6c103
1989 UP,c4d_130131_090155_ooi_z_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/756ca0533897cc7d677ff85a1b08ff5b
1989 UP,c4d_130131_090155_ooi_z_ls11.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/36e3160de625e6dc381b2c8dca4f9ab0
1989 UP,dec048347.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/3be5ab353ec66706c728f54f655c0626
1989 UP,tu1944886.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/fd8d67de0c635ea1b1a370d1210098cd
1989 UP,c4d_130206_083645_ooi_z_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/a2b4a998dc0540e8ef87ab315f5f1e88
1989 UP,dec048348.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/a48ef02819ef027c0cf64392823703eb
1989 UP,tu1944885.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/7b3f36cd2c9599bd0471c949014ac09a
1989 UP,c4d_130206_083722_ooi_z_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/8cf700d928aaf00a6f34c34de76b6425
1989 UP,c4d_130206_083722_ooi_z_ls11.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/15fdb5ca2812c28647be555e067eab5b
1989 UP,dec048349.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/8fb89a0fc6edd110df1a00ad72ea1c6a
1989 UP,tu1944660.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/250188fd78e0ef3f5790282fb34f35c9
1989 UP,c4d_130206_083838_ooi_z_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/29721be5296de45ae52f915e7d084028
1989 UP,c4d_130206_083838_ooi_z_ls11.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/627d53a80054c9dccdff48c127920961
1989 UP,dec048350.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/f891514fda3823c6015d5f0845e319a7
1989 UP,tu1944618.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/b29514038f9e7fdbd74bf1f22cc7bd07
1989 UP,c4d_130206_084107_ooi_z_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/17ae6c1cb5e91e34e5c2240eb868c7eb
1989 UP,c4d_130206_084107_ooi_z_ls11.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/4ce78b305e26e1f15bcbe1026cb41e2e
1989 UP,dec048351.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/24f899fb87fd22a9d7453186430faf4e
1989 UP,tu1945045.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/8f5aeaf785cfec7a11c7b8b648d8e7ad
1989 UP,c4d_130206_084335_ooi_z_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/2a725baf2c42b10effe48d6e1a248963
1989 UP,c4d_130206_084335_ooi_z_ls11.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/896dca443d9c91b70faf6897b87e3fe8
1989 UP,dec048352.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/677ddf722293dd3177e8e1158e9b02b7
1989 UP,tu1945183.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/de89d1c31f1aea53b72eeaf8103dfdbf
1989 UP,c4d_130206_084606_ooi_z_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/c321376791043f75cbd226935bb67a68
1989 UP,c4d_130206_084606_ooi_z_ls11.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/6f5da6b5e6d840100be854be3bde54db
1989 UP,dec048353.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/4d16e3ec9969ca2f92f48a0a17e84383
1989 UP,tu1945290.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/2afddd5cd65ff723e61b63e1dc936b42
1989 UP,c4d_130206_085033_ooi_z_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/e1c6ce6ccd2bdf38b10b0c06b7dba4c7
1989 UP,c4d_130206_085033_ooi_z_ls11.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/23f5fea01d6034c8ddb73adb15592d51
1989 UP,dec048354.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/8c32ac7f1b3b84cc1c91f0d480394d52
1989 UP,tu1944773.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/5a68f47eaba84fb1fd08d76f63c3de90
1989 UP,c4d_130206_085502_ooi_z_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/fc9be32e4971b11644df1291b99dbf5a
1989 UP,c4d_130206_085502_ooi_z_ls11.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/7f8e37a7a401758844ce176a66b2f140
1989 UP,dec048355.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/e77e3603cebdbd2768ee66e13a250b4b
1989 UP,tu1944807.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/dc2639882c783bdd29700690443610eb
1989 UP,c4d_130206_085931_ooi_z_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/1470c79fee2a6b9d29207a1ddac84be3
1989 UP,c4d_130206_085931_ooi_z_ls11.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/4d6b8b793decea586a549845045f8db8
1989 UP,dec048356.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/90d8a12e57ee04e7a828517182df21af
1989 UP,tu1945343.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/b3f6f766533c4ef24ec0c477c4c3cd59
1989 UP,c4d_130206_090359_ooi_z_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/9b03e2d6d154b8a73a9a583228cc871c
1989 UP,c4d_130206_090359_ooi_z_ls11.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/8477e1758f1c5f3d7df42b0ab3e64f47
1989 UP,dec048357.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/c61efbbb03e9c1efca1d2a5325a9a45e
1989 UP,tu1945344.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/45cc63ae68b7a9c11b8a4f7a8fed4132
1989 UP,c4d_130206_090828_ooi_z_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/45fee163e4b2dd571eab5eae61132ffd
1989 UP,c4d_130206_090828_ooi_z_ls11.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/5247482f93b643b422457c04f49394d7
1989 UP,dec065066.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/2741ce8c54fe85cf6c8c52155285bbee
1989 UP,tu1705226.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/2ca1ce7719753ec1707f4e55b0c37cf7
1989 UP,c4d_130331_052130_ooi_z_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/4ddc0096957628baf0f9eac1bafd7a1e
1989 UP,c4d_130331_052130_ooi_z_ls11.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/d4a3b0d4a3394af99cc4f1ddd2d624a5
1989 UP,dec065074.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/f69859b7da20385fdea50abd3f297ce4
1989 UP,c4d_130331_053839_ooi_z_a1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/e962d8f108f9fa14b00e077750dae8f9
1989 UP,c4d_130331_053839_ooi_z_ls11.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/40458a6f46853cd86da94909d7998d92
1989 UP,dec065075.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/39c4e2011ad61f62d58601f95fe29f2e
1989 UP,tu1706242.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/304074e0360d3d7a5f6b22908948f55f
1989 UP,c4d_130331_054051_ooi_z_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/38423bb2ff60133c11dea45d803748ff
1989 UP,c4d_130331_054051_ooi_z_ls11.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/df795fa222ed4b824776dce1af3edced
1989 UP,dec065776.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/b3ca887240466f65b4c631077a4df0b4
1989 UP,tu1703495.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/55ec483757edfe67815e8cc5da72b2ae
1989 UP,c4d_130402_054331_ooi_z_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/33a6fcaaa1659afc2440b1fdb324eca7
1989 UP,c4d_130402_054331_ooi_z_ls11.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/73ebfd475a8c50d6e59909796c6aca1a
1989 UP,dec066168.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/4253c55d003f01c6aa09b61113364ffe
1989 UP,tu1703857.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/59c791e02663d26d4cddd8a36a1cecb8
1989 UP,c4d_130403_055648_ooi_z_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/3ec41492b7068126f89a7a29b249cb1b
1989 UP,c4d_130403_055648_ooi_z_ls11.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/90eac515c9ed2c11cf0a87fe2f52ba6c
1989 UP,dec066169.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/f95ea846aab075213ac953803fcb05cd
1989 UP,tu1704809.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/c53b162977d3762c533fce34fa8a9add
1989 UP,c4d_130403_055858_ooi_z_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/ea9a91630281f4f028549673397f8f5c
1989 UP,c4d_130403_055858_ooi_z_ls11.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/12e5a2bb285454f2d14662b190eca705
1989 UP,dec066177.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/d73f1ba5f531ea93ea076d36180bbc89
1989 UP,tu1705885.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/433319e2f4575874ccf580a0ee1c718c
1989 UP,c4d_130403_061616_ooi_z_v1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/06d9c8a9fcc81291a05194009d9947ac
1989 UP,c4d_130403_061616_ooi_z_ls11.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/45f8cec04536d16fe272d71dc80b8c9f
1989 UP,dec081647.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/ef44e8446ec11454198b682ebe829d96
1989 UP,tu1814441.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/4d2dffcf8463d4fdb8a00195a9c70404
1989 UP,c4d_130606_232402_ooi_r_a1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/3d050952df9c439a804a3145ed42f883
1989 UP,c4d_130606_232402_ooi_r_v2.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/62a9410b627c2424ee063312923fa009
1989 UP,c4d_130606_232402_ooi_r_ls11.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/b6f44d53c29ae5a1cf6fd36ee771e670
1989 UP,dec081648.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/90d6ef5dbc333bf97602ee9403935ae1
1989 UP,tu1814573.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/bea6ee61f20cf7864b78292ef1f2d7e6
1989 UP,c4d_130606_232503_ooi_r_a1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/e072ab572d59255a961949d1f0750ebf
1989 UP,c4d_130606_232503_ooi_r_v2.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/b2766c5abd1af7da6c6857d8522a1b64
1989 UP,c4d_130606_232503_ooi_r_ls11.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/ebf5a45cd4e87b6667b8bfb9167ab368
1989 UP,dec081649.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/7e7f9624b12520f8cf5df0dfef03d38e
1989 UP,tu1813828.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/853632f7918c73a3761914418a53c7ad
1989 UP,c4d_130606_232712_ooi_i_v2.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/c2e5fe1f35f08b70bcee496ff359160b
1989 UP,dec081650.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/0268400d6071ba08981cc7cf11eb04e9
1989 UP,tu1817183.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/7ed14520e25b6dfc8f28506282ee948c
1989 UP,c4d_130606_232920_ooi_z_a1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/da6854e03ba749590abf74621daf5451
1989 UP,c4d_130606_232920_ooi_z_v2.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/c2672951ca20522bde2ea6dc65fa6ed8
1989 UP,c4d_130606_232920_ooi_z_ls11.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/eb5607786d3424d9eb297c6dace36904
1989 UP,dec081651.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/e56bc64e6d7283c301c55fd27044539a
1989 UP,tu1812885.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/927fc75c94ad2fad545182235a50b205
1989 UP,c4d_130606_233130_ooi_g_a1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/7273d2aa4373737525087f48cceeaace
1989 UP,c4d_130606_233130_ooi_g_v2.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/457b23cc84202dbb90469a1c44aa7602
1989 UP,c4d_130606_233130_ooi_g_ls11.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/d2364eddf5b9bbca21e6ead47a978f1a
1989 UP,dec081652.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/7316855fb053bb7f449d0d72130938f4
1989 UP,tu1816190.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/15bee8e26aebc843d2f4bdf794fe2457
1989 UP,c4d_130606_233341_ooi_u_v2.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/de7ab6fce6576600db69c63f3fc264fb
1989 UP,dec081674.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/23aa5932d0b54c8c4727095eb4dc5596
1989 UP,tu1814991.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/92e3b873de11697d2e95b544b283636d
1989 UP,c4d_130607_010654_ooi_r_a1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/57378fa6e4e3ae334b4cf9cdc171551f
1989 UP,c4d_130607_010654_ooi_r_v2.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/14c38a82b24b6fd343a9fc204dffb32d
1989 UP,c4d_130607_010654_ooi_r_ls11.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/d00d0e5275f309486088cd431afe12c0
1989 UP,dec081675.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/5b430cae09639ce26ff507befe956a51
1989 UP,tu1814355.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/19c08eae3f83ed915b070e36038f649c
1989 UP,c4d_130607_010755_ooi_r_a1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/018121182ce89ca0d25bf2c499ed7f1f
1989 UP,c4d_130607_010755_ooi_r_v2.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/051058298564c2cfd75f9bf6c8f0ede1
1989 UP,c4d_130607_010755_ooi_r_ls11.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/852b75dd16cf7e9c13163c050a100984
1989 UP,dec081676.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/ada0d5ba7510c94f5dac1cff98c400de
1989 UP,tu1813824.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/d7225a5d353f6a4faf298c458f4cc1b9
1989 UP,c4d_130607_011004_ooi_i_v2.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/438bfdd6d2e4e8518141e752a771c786
1989 UP,dec081677.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/18595bca946435a1b0d96c178d29bf8d
1989 UP,tu1817372.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/4f415b2d0c17be8bb5e32504ae66107b
1989 UP,c4d_130607_011214_ooi_z_a1.fits.fz,https://astroarchive.noirlab.edu/api/retrieve/127795c3da234af2274a456103a227c2
